Date,Open,High,Low,Close,Volume
14-07-2016,107.1894544,109.3687843,106.6380331,107.6201998,262604906
15-07-2016,106.7788236,106.9760804,106.2006921,106.7486891,74635898
18-07-2016,107.4937837,108.0818894,106.2313916,106.6706928,296643754
19-07-2016,106.2342842,106.2393894,105.5125683,105.9881665,203992521
20-07-2016,105.7292414,107.4364234,104.7055231,105.9578166,272707478
21-07-2016,106.7588508,108.9246791,105.8594907,107.2889759,294405838
22-07-2016,106.5022194,107.3041712,105.8387631,106.8409838,173809196
25-07-2016,105.0809775,106.6367688,104.6077207,105.7918878,88022934
26-07-2016,104.5448683,106.755485,104.2398785,106.1248517,287504231
27-07-2016,106.2498055,107.6828858,106.0840762,106.951624,274399972
28-07-2016,107.4628702,108.2525072,105.7654825,106.7815529,200708385
29-07-2016,106.6624886,107.9551866,105.2097591,106.2457648,154653455
01-08-2016,104.2966629,105.0685775,103.9322986,104.1579985,161725502
02-08-2016,105.6002071,106.4085921,105.0955163,106.2383326,132735724
03-08-2016,106.7151848,106.7234666,105.5223917,106.2139359,215703090
04-08-2016,104.454877,105.6780728,103.9006564,105.5389738,75199848
05-08-2016,106.7466395,107.8175132,106.3858348,106.5496006,224024814
08-08-2016,107.1517864,107.9741791,106.8425905,107.4100907,252380519
09-08-2016,108.460481,110.3579123,107.8095494,109.2782281,205105207
10-08-2016,108.0484868,108.0644832,107.1837012,107.7994343,273838957
11-08-2016,110.3813586,110.70122,109.938212,110.1942586,57160516
12-08-2016,110.8753152,114.937189,109.8229646,112.2352827,171739536
15-08-2016,111.5413906,112.8049239,110.7454956,112.2637179,227858133
16-08-2016,113.0688401,113.3963125,112.1352369,112.5623126,280071078
17-08-2016,112.9963147,113.8412039,111.9512378,112.0709465,68722856
18-08-2016,114.8855853,117.0399187,113.816003,115.535688,170058415
19-08-2016,114.114606,115.0915981,114.1047133,114.2714228,95703633
22-08-2016,114.4059466,114.4979001,113.4430907,113.7057475,167567387
23-08-2016,115.7208776,116.8627405,115.2917968,115.3318613,212227276
24-08-2016,113.39554,115.5583488,112.2181728,114.6609974,278427441
25-08-2016,112.5903421,113.6008218,112.4481836,113.4175459,285549161
26-08-2016,110.9595236,111.3822697,110.3237963,111.1237356,91639680
29-08-2016,110.4634952,110.6785451,109.7278966,110.2969525,115151092
30-08-2016,110.8092853,111.5589551,110.3331804,111.1440447,57907761
31-08-2016,112.7170162,114.0917074,111.5004905,112.5394451,291810450
01-09-2016,113.0363077,113.3944748,112.8107733,113.2431227,236727393
02-09-2016,113.2826477,113.9387674,112.7316775,113.8696971,125511354
05-09-2016,113.5070539,115.2797119,112.0368269,112.5246171,134000963
06-09-2016,111.0560071,111.8856196,109.9207555,111.7292717,148439786
07-09-2016,111.3813317,112.050519,109.5867339,111.146406,151934530
08-09-2016,112.1512757,113.0960639,111.6175005,112.2418859,173906472
09-09-2016,110.8341206,111.7847776,110.0471318,111.1842013,212741641
12-09-2016,109.0977948,110.059295,108.0268159,109.4251262,191915419
13-09-2016,109.219121,110.4004467,108.1936543,108.9021888,261398689
14-09-2016,107.667049,108.908848,106.9864228,108.0626071,227158438
15-09-2016,109.5960666,110.0217818,107.4062927,107.9893249,90496110
16-09-2016,108.6668106,109.1622345,108.2814369,108.8513799,72430970
19-09-2016,107.8775434,108.7766462,107.2431076,107.4371899,149290749
20-09-2016,107.7436444,108.2908485,107.0511047,107.9884115,227963346
21-09-2016,105.9811616,108.9084286,105.116108,106.940531,192973545
22-09-2016,106.3217169,106.9469147,104.9841675,105.6544259,211992119
23-09-2016,107.6334262,108.8330707,106.9576638,108.1416425,229015859
26-09-2016,106.3225434,108.6461776,105.2698859,107.7376811,162456301
27-09-2016,106.9463266,107.2693669,106.4289315,107.0160233,58203491
28-09-2016,106.1980964,107.2976844,106.0759134,106.1422053,158709496
29-09-2016,104.9126545,107.727396,104.5339851,107.0820549,107711210
30-09-2016,105.7236559,108.0781691,104.879532,104.903375,270340866
03-10-2016,105.4050835,106.2083472,104.1180024,104.5376702,119084816
04-10-2016,103.9831684,104.8192869,103.7143151,104.0637788,97506758
05-10-2016,102.8887218,103.5699894,102.6736778,103.4486635,280773913
06-10-2016,105.0871762,105.906181,103.7122475,104.9206844,268285201
07-10-2016,104.1414132,105.0336331,103.5911857,104.5267615,294015355
10-10-2016,104.9276102,106.4525995,103.0591518,103.6007607,227414125
11-10-2016,104.3914972,104.4621959,103.8199099,104.1194219,161427885
12-10-2016,104.9939332,106.762485,102.9333305,103.6745411,217652421
13-10-2016,103.5905187,104.6248945,103.1636838,103.9809478,266122910
14-10-2016,105.4802328,107.2325664,103.0775725,104.2891038,212147420
17-10-2016,105.7162873,106.422205,104.1427303,104.5816907,267357960
18-10-2016,105.0747285,106.2477648,105.0087177,105.4257813,259170293
19-10-2016,104.3394024,105.9186654,102.6093879,103.9735539,63813922
20-10-2016,103.8230742,104.1248848,102.6454062,103.3132701,243473616
21-10-2016,102.2456832,102.395465,101.2920066,101.5612878,127184827
24-10-2016,100.2004062,101.0265322,99.7299945,100.1644121,110862027
25-10-2016,100.5135657,101.7869394,99.95601252,100.6238672,140676286
26-10-2016,102.583475,103.6918638,102.5238009,103.3078921,232926771
27-10-2016,102.8001093,103.3773646,102.0945754,102.3694534,104752303
28-10-2016,103.6245887,104.4361884,102.4755067,104.3251036,186305084
31-10-2016,103.7525451,104.7080187,103.3124423,104.0428196,99416087
01-11-2016,107.4692055,108.1076784,106.0195355,106.6597701,128864457
02-11-2016,107.0037441,108.7460452,106.9894017,107.6067112,189127609
03-11-2016,107.9231714,109.4524563,107.7705575,107.7988936,150775615
04-11-2016,105.9868474,107.7151643,105.5651945,107.2022324,208749213
07-11-2016,105.6692468,105.8812988,104.4577158,105.2766436,145166620
08-11-2016,105.445625,106.1677485,105.1557257,105.3842749,183377510
09-11-2016,104.9463086,107.1049716,103.4654245,104.7656887,129107337
10-11-2016,102.8823084,103.205977,101.7929684,103.0123204,210055551
11-11-2016,103.3074095,103.9881895,101.1422236,102.496074,233585830
14-11-2016,102.1069913,102.7981302,100.3354558,100.5432328,111275190
15-11-2016,103.5650428,104.3754424,103.5367456,103.7601337,245732507
16-11-2016,104.0901518,104.4544909,103.2207831,104.3043093,166626344
17-11-2016,104.4368664,105.1093518,103.1431943,103.7602098,78678261
18-11-2016,105.2734356,107.2364829,104.8711079,106.5762494,225098225
21-11-2016,106.132028,106.5263626,104.9112025,105.7477584,145176912
22-11-2016,105.6677064,107.2758798,104.1577598,104.3248942,103512778
23-11-2016,106.9013953,107.9605562,106.4688461,106.7944588,67890880
24-11-2016,106.5401989,108.5501289,105.059574,107.1040242,117038032
25-11-2016,106.0484626,107.3781869,105.1156833,106.0650439,163641315
28-11-2016,105.0308445,105.5171684,104.9486921,105.4645375,228417251
29-11-2016,105.0879922,106.4183373,104.8287679,105.0270449,270657197
30-11-2016,103.644299,103.7723586,102.4318617,103.2881181,82665915
01-12-2016,103.4102667,104.8178738,102.8608047,104.6231456,208518664
02-12-2016,105.6736996,105.7189081,104.9834576,105.3021193,177795116
05-12-2016,104.7144545,104.8143917,102.6451755,104.6390872,137173563
06-12-2016,105.2685633,106.4522278,104.7406836,106.2800707,56745755
07-12-2016,104.1636121,105.2995353,103.2700594,104.3848168,177674095
08-12-2016,104.4757146,104.5958231,103.1410861,103.979306,105127904
09-12-2016,103.8145681,104.3845535,102.9145289,103.4648506,260672898
12-12-2016,102.7277059,103.5528104,101.9397082,102.2174374,203716658
13-12-2016,102.4954664,102.806015,101.035004,101.7692217,272523015
14-12-2016,102.5667656,103.3429826,100.9589859,101.9271188,85082097
15-12-2016,103.1405724,104.2228651,101.8648558,102.3807985,82306373
16-12-2016,102.02085,102.3554027,101.38624,102.2363782,293881658
19-12-2016,101.7175992,102.0882484,101.1132306,101.9512434,126749427
20-12-2016,101.3617229,101.431636,99.35114672,101.1376395,133374649
21-12-2016,100.360333,101.0636117,99.80596739,101.0507684,182545093
22-12-2016,101.2250403,103.2918992,100.3786459,101.1995158,80202460
23-12-2016,102.1654827,103.2296637,100.8335828,101.5086148,128730123
26-12-2016,99.86342281,102.2694951,99.61055255,100.6775381,146256648
27-12-2016,101.5765843,101.8424858,100.670672,101.2071065,146872040
28-12-2016,101.7051605,102.6759718,101.5840426,102.3748337,102345136
29-12-2016,99.79366843,100.0465227,97.96247264,99.68534313,186065362
30-12-2016,100.4981581,101.0593485,100.3186221,100.5922421,134075024
02-01-2017,99.86136611,101.0766139,99.58167385,100.0493302,181549237
03-01-2017,99.58514945,101.1602418,99.47834992,99.9544611,81292075
04-01-2017,100.4349601,100.8803344,97.3190546,99.69769953,143943711
05-01-2017,97.90327166,98.24628067,96.13726276,97.14977192,142815778
06-01-2017,96.47656748,97.09293835,94.77206847,95.37054126,71249997
09-01-2017,96.77892624,98.53368588,96.25319741,96.48652456,200243632
10-01-2017,96.05229263,97.13549966,95.82082151,96.37093649,131358261
11-01-2017,95.89529318,95.94072406,95.6235184,95.75969744,210061071
12-01-2017,96.16332915,97.00055081,95.65513272,96.2882022,167858388
13-01-2017,95.05901502,95.5104469,93.32643571,94.14742961,216256139
16-01-2017,93.50593612,95.02108494,93.01774812,94.54692268,120904059
17-01-2017,93.30898648,93.83317338,92.3621893,92.74198298,299917565
18-01-2017,92.4052872,93.60778166,92.10324341,93.4021837,104217313
19-01-2017,92.97022767,94.02914733,91.93047868,92.07611102,97230855
20-01-2017,92.12870492,92.4774261,90.33119513,91.79579019,280709227
23-01-2017,91.15531434,91.85735238,90.59343494,90.98799149,121505300
24-01-2017,92.15933316,93.08196057,91.38466447,92.80063068,117455279
25-01-2017,91.88319554,92.33811123,91.57416816,91.77281254,156749831
26-01-2017,92.32589922,92.82122435,91.72391252,92.51488698,184593359
27-01-2017,92.06550533,93.37225884,91.59501845,92.07111426,150156681
30-01-2017,91.98971406,92.37786741,91.11829626,92.18903296,239901875
31-01-2017,92.16239217,94.18302674,91.85676521,93.8742085,72579854
01-02-2017,90.95683075,91.68943479,88.77959614,90.65357881,264737539
02-02-2017,89.82807462,90.02776218,89.40520047,89.64493805,190987225
03-02-2017,90.10878074,92.93058585,89.78395742,90.97802263,174156414
06-02-2017,90.10265995,90.70938129,89.6729161,90.56195009,185936206
07-02-2017,91.14722338,91.57040836,90.3918515,91.40573648,174497891
08-02-2017,91.15285437,92.24443105,90.29245009,90.44857973,152559711
09-02-2017,90.73171598,91.47432865,89.34545962,90.67766141,96715453
10-02-2017,90.11619481,90.76392084,89.46478973,89.60775524,150961130
13-02-2017,91.81518066,92.71601644,91.31532641,92.53144704,161679998
14-02-2017,91.61210426,91.84095908,90.9681502,91.75952842,199534339
15-02-2017,91.83195189,92.77312358,91.75407511,92.52804556,163987112
16-02-2017,91.19019377,91.42343134,90.56717433,91.34932927,76564808
17-02-2017,90.40385448,92.42806388,89.92811609,91.43377383,192564962
20-02-2017,90.65224884,90.75099219,89.85773358,90.19578831,178740150
21-02-2017,91.32068958,92.63426725,90.27069863,91.46769676,183526811
22-02-2017,90.77236652,92.07647049,90.44956402,90.64269131,252947940
23-02-2017,90.90246975,91.42132068,90.64226841,91.12504846,113482926
24-02-2017,92.71298098,94.00624401,91.76957045,93.53484103,209906811
27-02-2017,94.36110181,95.36382319,92.80779656,93.44070856,234029313
28-02-2017,93.07238922,93.70544069,92.84455278,93.38870932,278975810
01-03-2017,95.32018306,95.41392067,94.2182875,95.16083125,184292473
02-03-2017,94.02298522,96.8325219,93.6767049,95.57320447,156147444
03-03-2017,92.10975158,92.69365385,91.22114904,92.41692803,213003755
06-03-2017,90.74449029,92.44335558,90.14034231,91.77345094,170762799
07-03-2017,89.35638989,90.2702422,88.48880787,89.55360523,102104260
08-03-2017,89.74323371,90.96692579,89.57372209,90.22670028,85663305
09-03-2017,89.5318099,89.666731,88.02708985,88.40038503,296811163
10-03-2017,91.43964423,91.98072987,90.40822261,90.99774369,56400334
13-03-2017,91.53843182,91.56858152,90.41987136,90.46458853,86215309
14-03-2017,90.5064251,90.69351718,89.7421016,89.80497423,129841837
15-03-2017,91.72227099,92.96838933,91.55692888,92.03639662,280326230
16-03-2017,89.28643072,90.24653385,89.18299276,89.74627919,131466252
17-03-2017,90.5774323,90.71285185,89.66282419,89.76972638,292215951
20-03-2017,90.08461572,91.71180303,89.46326048,90.629913,120072285
21-03-2017,89.65127264,92.64545781,88.89797743,90.75357351,211054631
22-03-2017,90.79465477,92.43631342,90.15787582,90.21909027,91905607
23-03-2017,91.60148435,92.96625162,90.80218128,90.94173643,115399293
24-03-2017,90.06654304,90.5682173,89.34876052,89.94670392,179802448
27-03-2017,91.26032928,91.29306331,89.986254,91.05178449,54127901
28-03-2017,94.31568697,94.43287151,92.00937286,93.05574422,97127888
29-03-2017,93.04790647,93.9565969,92.60419551,93.15146807,144736098
30-03-2017,92.83742777,95.36066646,91.5382935,94.51439716,223348800
31-03-2017,92.20558198,93.94279293,91.59506814,93.73417948,123538800
03-04-2017,92.65209864,93.11466832,91.62613102,92.36411595,122224825
04-04-2017,92.18450334,92.42061612,91.87447158,91.97397248,98621527
05-04-2017,92.08383509,92.14130782,90.80534638,92.08949001,78977967
06-04-2017,92.56021745,93.76742316,92.38684174,93.69307464,124206512
07-04-2017,91.95649118,92.39643104,90.61511375,91.74857258,133379544
10-04-2017,92.55560567,93.30254318,92.26347047,92.89449202,130436865
11-04-2017,92.78769027,93.62733455,92.59177243,93.39751654,249102168
12-04-2017,94.35351819,95.1084906,93.34092976,93.82356724,292287629
13-04-2017,92.7279107,93.26178154,92.26906363,92.78315807,124872166
14-04-2017,92.59569638,93.29071042,90.38240557,91.71653778,50192888
17-04-2017,91.56910051,92.78827997,90.77664705,92.29751184,288315762
18-04-2017,91.92623288,91.952236,90.40126161,91.10375897,197588064
19-04-2017,92.33863676,93.00303527,91.18855579,91.97651269,140987664
20-04-2017,92.87103874,93.59567652,91.9294561,92.02051591,112319482
21-04-2017,92.31500759,93.73855873,91.24426365,91.59064199,203325982
24-04-2017,92.00384625,93.03612947,91.872707,92.60972621,198734345
25-04-2017,94.7821166,95.39519868,93.488674,94.08280133,216797125
26-04-2017,95.12355875,95.18658947,93.39965692,93.80452835,86752998
27-04-2017,96.60654625,97.3466669,95.70011238,96.83719073,100098904
28-04-2017,96.35584551,96.94865907,94.98675474,95.16649866,72400932
01-05-2017,93.39197975,93.62249996,92.52303965,93.38305662,129689279
02-05-2017,92.17934704,92.50743899,92.17593669,92.38705939,234829085
03-05-2017,93.56996369,94.08091072,92.88243228,93.95480307,292260641
04-05-2017,94.95272073,95.10868481,93.50795472,94.67227579,126449809
05-05-2017,94.01132603,95.23676589,93.54091122,95.2174626,66112343
08-05-2017,95.1951126,95.60359315,94.54888201,94.69814061,99033022
09-05-2017,94.37614405,95.01266816,91.89411188,93.63106617,85813936
10-05-2017,96.48422941,97.60376375,94.42956104,95.58503577,91465399
11-05-2017,96.40772465,96.8653558,95.06980103,96.67612589,52796890
12-05-2017,95.88130727,97.51663778,95.57158861,96.46739847,176766137
15-05-2017,96.67758508,97.04145538,96.67713708,96.8909967,252244250
16-05-2017,98.20682924,98.88777363,95.96851996,96.62968244,244868790
17-05-2017,98.19557832,99.06037754,97.5995953,98.52810991,162618982
18-05-2017,96.9959196,98.76360406,95.72990268,96.40158938,296153044
19-05-2017,97.27794294,97.90720062,96.65040214,97.19125871,229938834
22-05-2017,98.35601828,99.81399234,97.89847544,99.54809447,82907750
23-05-2017,100.1789161,101.5833205,99.46380396,100.1160633,244648214
24-05-2017,103.2632384,103.6263626,100.6158131,101.560774,129963494
25-05-2017,101.1560854,101.8646565,100.2362483,100.7343394,162232815
26-05-2017,100.9014483,101.6670746,99.47023839,101.1672069,68529899
29-05-2017,101.1846435,102.0656726,99.60263409,100.4083283,118486190
30-05-2017,100.109185,102.7860024,99.09236097,102.2002814,295516494
31-05-2017,101.9231931,102.7290366,101.0720016,101.3336604,224120810
01-06-2017,100.607331,100.6260392,99.43928827,99.67764776,140203618
02-06-2017,101.6741733,102.3657146,101.0226496,101.3852271,174001919
05-06-2017,102.9441172,104.2157356,100.4518974,101.631483,184175416
06-06-2017,100.248735,101.4482611,99.92184639,100.847933,297454265
07-06-2017,100.6002945,102.3299204,99.8190628,100.3770964,109951246
08-06-2017,98.32967271,98.69638391,96.63172132,97.92677938,220950031
09-06-2017,99.62520424,100.509024,97.65634729,98.5484483,236768480
12-06-2017,99.5332157,100.3241027,98.3548792,98.41345476,68146350
13-06-2017,97.65602313,97.96093329,96.38655212,96.91081414,53891390
14-06-2017,96.84202065,97.32499124,96.31251378,96.46848794,67588363
15-06-2017,95.46278703,97.36244788,95.02044782,96.2412476,265675494
16-06-2017,98.36238303,99.32947012,96.89852362,97.74504077,106635306
19-06-2017,97.95024716,98.87562053,97.00862186,98.42287083,291724755
20-06-2017,96.61735506,96.97257694,95.36747145,96.91204008,98401308
21-06-2017,96.58134107,97.81138213,95.17369022,95.88488042,172406378
22-06-2017,95.96336826,96.49007444,93.49818342,94.88259779,78388400
23-06-2017,93.15671641,93.63231937,92.36735842,92.79931915,219299842
26-06-2017,92.58784266,93.1109786,92.24384954,92.72846614,149799663
27-06-2017,92.44133192,92.9306578,91.38265918,92.46887482,274652740
28-06-2017,94.08701598,94.20903668,93.11833481,93.14478922,194323899
29-06-2017,96.06077246,97.3020024,94.8391999,95.01587331,201225665
30-06-2017,96.35011457,98.12157853,96.24163948,96.27589898,176054486
03-07-2017,96.22328247,97.30144986,93.52498718,95.88251055,67035545
04-07-2017,94.641448,95.45531861,93.35766,95.19791645,188768198
05-07-2017,98.25349342,98.27947825,97.4544962,97.84729935,232926075
06-07-2017,98.05904184,99.58919235,97.00715244,97.27101089,173843657
07-07-2017,98.71087144,99.77074806,98.32637453,98.37579538,259822148
10-07-2017,97.2769761,98.8639394,97.09536423,97.22610648,249946286
11-07-2017,97.72521845,98.3309599,96.62749894,97.10532209,148043467
12-07-2017,97.88558494,98.29392728,97.39232146,97.96025102,217636063
13-07-2017,97.51944475,98.30715169,95.74181723,96.78749591,83061801
14-07-2017,96.54150722,97.26689976,96.39265247,96.80998677,125442709
17-07-2017,96.18010722,96.75889652,94.96549469,95.41475346,200718480
18-07-2017,96.51386676,97.78271997,96.35493145,96.76939096,121392467
19-07-2017,95.72088489,96.49773452,95.39976968,95.69646392,293046035
20-07-2017,95.00861039,95.09913718,93.92344165,94.71650916,208180586
21-07-2017,95.88949162,96.33371009,93.69972024,94.47238166,144269831
24-07-2017,97.30086256,98.34191453,97.11148887,97.55189616,76975214
25-07-2017,94.13194165,94.7249975,93.15326373,93.69610345,239088097
26-07-2017,95.19609918,95.62446618,93.2393153,94.73920783,262840752
27-07-2017,96.67941433,97.64662249,94.85174289,95.2693594,293783254
28-07-2017,93.89814368,95.5775062,93.46358248,94.15360611,198426292
31-07-2017,94.00132336,94.85265992,93.71820294,93.87244781,265131675
01-08-2017,92.53867498,95.97697243,91.46706064,93.9726133,243623628
02-08-2017,92.64558288,93.00689575,90.82652205,91.50781584,202655772
03-08-2017,90.64879176,92.18551386,89.8758915,90.66939498,285338236
04-08-2017,91.07067244,91.28120146,90.51815314,90.54444384,187691847
07-08-2017,91.90617292,93.67252579,91.5999502,92.574598,150939146
08-08-2017,92.90107787,93.14558383,92.1281445,92.22133519,99769902
09-08-2017,93.9645995,95.65778667,93.57323004,94.8192235,193141548
10-08-2017,94.85611908,95.68945063,94.50372349,95.01890944,236102545
11-08-2017,94.58035242,95.06062335,94.35696782,94.41698942,224603825
14-08-2017,92.10266216,93.78628785,91.22829487,93.3114563,295785432
15-08-2017,94.47442374,94.47687183,91.79843198,92.57480209,106479920
16-08-2017,92.78282498,93.25052334,92.20713192,92.53782955,174274069
17-08-2017,92.72330084,94.04714721,92.67961142,93.85688358,187992492
18-08-2017,92.54883007,93.02331351,92.0229732,92.63961326,266902076
21-08-2017,93.54986197,93.89570292,92.26626904,92.51768298,60157794
22-08-2017,92.94987199,93.51994343,92.10123193,93.33455868,125435356
23-08-2017,93.29021349,94.03211189,91.6974827,92.4171318,147126420
24-08-2017,94.07457985,95.37234326,93.25997672,94.34159636,85167223
25-08-2017,94.83452882,95.34194859,93.345794,94.21456454,212992838
28-08-2017,93.11522626,94.74013476,92.55422663,93.83705677,86543164
29-08-2017,94.30843714,94.49532271,93.37586314,94.15677409,115566539
30-08-2017,94.28034957,95.58363465,93.01930238,95.42203544,186588707
31-08-2017,95.03409018,95.43006182,94.37090163,94.68670754,219992343
01-09-2017,95.34049798,96.15329433,94.40231589,94.69235036,169884959
04-09-2017,93.82470202,95.22051033,92.18182293,93.11194138,67992538
05-09-2017,94.66355647,95.72591062,94.51928552,94.88165129,218349151
06-09-2017,95.17841787,95.43754495,92.28653564,93.36110315,102225466
07-09-2017,93.77494395,94.26754934,93.00745998,94.09804599,115359967
08-09-2017,94.23317295,95.08289108,93.28757653,94.27458763,224804319
11-09-2017,94.34450328,95.10251412,93.9141481,94.74590815,260587609
12-09-2017,93.75432855,94.45989716,92.64563354,92.79195479,267797706
13-09-2017,90.6472961,92.63090956,89.71494288,91.47673773,87366637
14-09-2017,91.57995442,92.1857311,90.40342482,91.80168021,106364625
15-09-2017,90.68847947,91.79503508,88.5438428,89.6040679,102417151
18-09-2017,92.20809821,93.22116242,90.72780331,91.80468605,131571174
19-09-2017,89.66196943,91.05726209,88.71383901,90.48931589,117970180
20-09-2017,92.41050652,92.92134117,91.21426346,91.9329055,136571407
21-09-2017,93.22061542,94.57871444,92.09607672,92.65109001,90549514
22-09-2017,92.06194768,92.4311844,91.78798697,92.16551923,93309301
25-09-2017,90.96692871,91.48383246,89.91371501,90.93561191,298970530
26-09-2017,91.04361871,91.67669399,90.31489308,91.4200669,207118575
27-09-2017,91.90945226,92.99908696,91.77273514,91.83192297,241897290
28-09-2017,93.43570482,93.98278395,91.39928795,91.72674412,212600105
29-09-2017,93.23557767,93.84204198,92.2565818,93.83471474,112666326
02-10-2017,93.14709364,93.41779723,91.16508875,93.36916893,251105014
03-10-2017,92.49004753,94.93922933,91.65921484,93.39820065,182314721
04-10-2017,92.18165591,92.24667764,91.0471972,91.93743576,219704687
05-10-2017,93.45291516,94.60089683,93.13064842,93.65782208,146636240
06-10-2017,91.78225691,92.78918235,91.64679383,92.44112056,265041161
09-10-2017,89.20432079,89.56608721,88.6798773,89.3167465,83715793
10-10-2017,91.51536926,92.57857537,89.66161557,91.10615067,263828843
11-10-2017,91.17835082,91.77221323,89.83186646,90.89187019,53126919
12-10-2017,91.4071292,91.82871431,89.15724695,89.93511495,230293626
13-10-2017,90.05470194,90.97825594,88.50064548,90.9722078,228367257
16-10-2017,90.39043544,92.24450001,88.50274403,91.49014912,124464258
17-10-2017,90.45910318,90.60410634,88.41783127,90.23302456,258098874
18-10-2017,90.00667532,90.62020436,89.85591245,90.33824137,53111027
19-10-2017,90.84930878,92.56794627,88.10135607,89.11774666,236922455
20-10-2017,89.32579504,89.4009179,87.45479629,88.22537751,245210370
23-10-2017,89.2596677,90.37970782,89.17328076,89.44930704,176782373
24-10-2017,87.16524014,88.01208474,87.07485524,87.69111738,219217506
25-10-2017,89.32258066,89.89026025,87.63372656,88.34929363,60481040
26-10-2017,88.69782515,90.3273876,88.43032535,89.58497508,196728136
27-10-2017,90.25044187,90.41723545,88.75300282,89.70165475,216703395
30-10-2017,90.27670625,92.73155445,90.0169127,90.84796811,288307669
31-10-2017,92.87966406,92.89426603,91.49388246,92.0228048,222433374
01-11-2017,93.43820873,94.42257677,92.99183144,93.40003322,221901942
02-11-2017,91.18937111,91.61135578,90.82543044,91.0350437,229295841
03-11-2017,89.7185937,91.36187233,88.97185534,91.00520123,50177367
06-11-2017,89.18301937,90.56082492,88.65782684,88.94720043,117794555
07-11-2017,89.59372271,91.00857713,89.45078689,90.43221308,291480264
08-11-2017,89.93580163,90.26488773,87.21420407,89.91466735,80193529
09-11-2017,88.87457386,89.20288049,88.12400397,88.48372412,88578154
10-11-2017,89.27543063,91.01401943,88.6643083,90.04228601,92569345
13-11-2017,88.64215192,88.7817075,88.32983634,88.66581409,52475476
14-11-2017,86.92697855,88.74156692,86.55399664,88.41690765,115015834
15-11-2017,86.81376856,87.20971185,85.9806062,87.19661246,110794532
16-11-2017,85.17159064,86.61998322,84.36889793,85.83042903,229323334
17-11-2017,83.73310045,85.81827929,83.29432983,84.01364623,201667605
20-11-2017,82.49022122,84.16655784,81.82988954,83.82175008,203377347
21-11-2017,83.49058894,84.52707071,82.10961777,84.38791295,74829965
22-11-2017,82.76041255,84.27560525,82.63205252,83.78106521,276187361
23-11-2017,85.71600789,87.01134633,84.76956428,84.99365308,94929302
24-11-2017,87.54046584,88.04425745,86.56286976,86.78732713,228968491
27-11-2017,86.48573255,86.69846861,85.93655745,86.42937948,91484777
28-11-2017,85.97918967,87.16246921,85.70230625,86.71696943,123941952
29-11-2017,86.79086519,88.39340699,86.11114936,86.90216817,297783282
30-11-2017,86.08051926,87.84806024,84.55023818,86.13491554,286816118
01-12-2017,86.09827475,86.93983212,84.67643894,86.38015148,298265327
04-12-2017,88.09943414,88.36536108,87.71236124,88.19786059,82487630
05-12-2017,89.32648489,90.5765104,89.29261938,89.41264946,58296287
06-12-2017,90.65389277,92.05510207,89.92842545,90.74597965,213972941
07-12-2017,88.20578867,90.7922636,87.04432088,89.24357478,120036712
08-12-2017,88.50011523,89.91601604,87.96835451,89.80733131,158820028
11-12-2017,90.64302499,90.71982552,90.40149572,90.49835607,206846676
12-12-2017,89.67369421,89.91585414,88.58124591,89.75740632,58297142
13-12-2017,92.22139444,92.57040487,91.95167678,91.98887404,139273582
14-12-2017,92.3120275,93.73212753,91.95198376,92.89363412,198623609
15-12-2017,93.19622486,94.05104146,91.44504029,91.91670348,138741446
18-12-2017,93.34137886,93.61771021,92.625515,93.01498866,61088611
19-12-2017,93.82494603,94.17919909,92.48315435,93.87185375,130064084
20-12-2017,94.85396211,95.46366887,93.04489424,93.84131559,166322609
21-12-2017,93.32319447,95.39197461,92.96447597,93.02964076,199127143
22-12-2017,91.76113334,92.81011179,91.22074066,92.4748712,154095627
25-12-2017,91.38747982,92.37193554,90.92546626,91.8813231,224906830
26-12-2017,91.76022655,93.20770049,91.35495641,92.29747907,147998606
27-12-2017,92.77264518,93.90972513,90.84356253,91.73312522,194840592
28-12-2017,92.58905831,94.15533685,91.70547615,92.75350333,230356897
29-12-2017,90.39568551,92.60620915,90.29395864,90.5990434,212131179
01-01-2018,91.16296938,91.77798251,90.49383768,91.00734093,235019682
02-01-2018,92.13798092,92.50520626,91.553026,91.85950193,112639142
03-01-2018,92.696925,93.16230369,91.52526979,92.26372771,112712525
04-01-2018,94.80180961,94.97678423,93.32594561,93.54154062,121839926
05-01-2018,93.95646671,94.67583732,93.89544419,94.54238552,207552314
08-01-2018,95.36143538,95.53681588,94.03217059,95.527218,244904093
09-01-2018,95.7830316,96.56545002,94.18962948,94.87789553,95774211
10-01-2018,94.51323899,95.7110249,90.37084092,92.58470126,119477118
11-01-2018,93.60493362,94.95837555,91.43308007,94.37716626,142650638
12-01-2018,94.26053475,94.81549964,92.39477165,93.59627495,275190502
15-01-2018,94.57127904,95.83887454,94.04823166,94.25703864,97480226
16-01-2018,93.10739115,93.86493221,93.09985006,93.23291854,208147564
17-01-2018,91.87917114,92.58265112,91.63679364,92.02839895,204306633
18-01-2018,93.19973429,93.75580175,92.72840598,93.52883637,113466550
19-01-2018,91.6760684,94.134073,91.52197308,93.18169301,106368699
22-01-2018,93.96472688,94.7822971,93.07783737,93.19303735,196038807
23-01-2018,93.71509947,94.91025912,93.63968129,94.7412916,207585371
24-01-2018,93.57052921,94.05055751,93.42536035,93.77893339,262413461
25-01-2018,95.64348156,96.4122273,93.49555811,94.54638035,292185247
